"gene","Delta_2RF","euclidean_dist","s_SASA","s_Length","s_nmut","Essential","group","gene_ctrl","s_SASA_ctrl","s_Length_ctrl","s_nmut_ctrl","Essential_ctrl","group_ctrl"
"P36873",0.689,0.00681503178563847,-0.979813264283897,-0.476705420699473,-0.374785671735014,"No",1,"Q9H0Q0",-0.972998232498258,-0.476705420699473,-0.374785671735014,"No",0
"P40933",0.689,0.00037056250395473,0.19985622277799,-0.927980255113656,-0.374785671735014,"No",1,"Q9UMY4",0.199485660274035,-0.927980255113656,-0.374785671735014,"No",0
"Q9Y6Y0",0.689,0.0866465194838787,-0.506677615761244,0.417435400282667,-0.329908833148469,"No",1,"Q9Y5A7",-0.548870184401817,0.341755769666623,-0.329908833148469,"No",0
"Q05932",0.688,0.103045646972887,-0.871129303649623,0.263273189768505,-0.195278317388833,"No",1,"Q96Q27",-0.778368995766681,0.263273189768505,-0.150401478802288,"No",0
"Q12929",0.688,0.0570029275656315,1.08245925194622,0.921966271056288,0.0291058755438937,"No",1,"Q8TF30",1.12629509436415,0.885527930389304,0.0291058755438937,"No",0
"P01374",0.687,0.0498170902704809,0.488433449751361,-0.807453435984402,-0.285031994561924,"No",1,"P52798",0.469937302945926,-0.818665233112705,-0.240155155975378,"No",0
"Q7Z6B7",0.687,0.492732404021473,1.18165881215969,1.65914193224219,-0.150401478802288,"No",1,"Q9P0K7",1.57428217717703,1.36483225762424,-0.105524640215742,"No",0
"P22694",0.687,0.258135191275537,-1.12227327266502,-0.398222840801354,-0.150401478802288,"No",1,"Q6P5S2",-1.00904437373088,-0.457084775724943,-0.374785671735014,"No",0
"O43915",0.686,0.0509266865395885,1.26952072220181,-0.389813992955127,-0.374785671735014,"No",1,"P53990",1.31203983477618,-0.36178450013437,-0.374785671735014,"No",0
"P54646",0.685,0.0844952853446664,0.210736920557522,0.165169964895856,-0.285031994561924,"No",1,"Q86XE3",0.152971054326862,0.103505080690191,-0.285031994561924,"No",0
"O60879",0.685,0.285799145644494,0.281315641228968,1.7039891207554,-0.105524640215742,"No",1,"Q9Y4D1",0.446169467567481,1.63952128726766,-0.329908833148469,"No",0
"P36575",0.684,0.258790516460478,-0.876169124236647,-0.294513717364554,-0.0157709630426516,"No",1,"Q9H0C1",-0.764508191869025,-0.358981550852295,-0.240155155975378,"No",0
"P14061",0.684,0.127249041940552,-0.653576603269012,-0.462690674289095,-0.150401478802288,"No",1,"Q8NI38",-0.733381854074784,-0.50473491352023,-0.240155155975378,"No",0
"Q96BR1",0.684,0.0703326663980525,-0.799042835487308,0.00820480509961839,-0.374785671735014,"No",1,"O00629",-0.793013238570481,0.0782785371515102,-0.374785671735014,"No",0
"Q9H4P4",0.684,0.0473926527063802,-0.120559703794302,-0.493523116391927,-0.329908833148469,"No",1,"Q9HBI0",-0.0939855679912059,-0.454281826442868,-0.329908833148469,"No",0
"P09132",0.683,0.0226049598273777,0.41201116913175,-0.978433342191018,-0.374785671735014,"Yes",1,"P62277",0.400785551127345,-0.958812697216489,-0.374785671735014,"Yes",0
"Q9Y234",0.683,0.287577294314619,-0.934243108481088,-0.336557956595689,-0.060647801629197,"No",1,"Q92600",-0.787433724259595,-0.543976203469289,-0.195278317388833,"No",0
"P53582",0.683,0.146030702238114,-1.20643810692732,-0.300119615928706,-0.374785671735014,"No",1,"Q9Y574",-1.11287248016441,-0.188001644645679,-0.374785671735014,"No",0
"P80162",0.683,0.0450884849596559,1.48407634204765,-1.06252182065329,-0.374785671735014,"No",1,"P20671",1.48873479226394,-1.01767463214008,-0.374785671735014,"No",0
"P14210",0.682,0.222492591666427,-0.671316476636973,0.658489038541174,-0.329908833148469,"No",1,"Q9UBT7",-0.468426368716582,0.675306734233628,-0.240155155975378,"No",0
"Q53GA4",0.682,0.0280630451566337,0.721962967149827,-0.956009747934413,-0.374785671735014,"No",1,"O60676",0.723334840203142,-0.98403924075517,-0.374785671735014,"No",0
"Q9H5V9",0.682,0.0185475969517656,1.32810636838689,-0.759803298189116,-0.374785671735014,"No",1,"Q9BYJ0",1.34644094850227,-0.75700034890704,-0.374785671735014,"No",0
"O15372",0.681,0.0479767871802882,0.290287042590854,-0.395419891519278,-0.374785671735014,"Yes",1,"Q15814",0.292524581018646,-0.412237587211732,-0.329908833148469,"Yes",0
"P08263",0.681,0.0476638581485139,-0.809915750991122,-0.759803298189116,-0.374785671735014,"No",1,"Q96BX8",-0.81775792002345,-0.773818044599494,-0.329908833148469,"No",0
"P61221",0.681,0.538510163645365,-1.24308641425018,0.296908581153413,-0.329908833148469,"Yes",1,"Q9NYH9",-0.735406515114629,0.291302682589261,-0.150401478802288,"Yes",0
"Q5T4W7",0.681,0.0111126181911276,1.88705378386514,-0.765409196753267,-0.329908833148469,"No",1,"Q32NC0",1.89816640205627,-0.765409196753267,-0.329908833148469,"No",0
"O95718",0.68,0.0613121184015697,0.527250681373946,-0.168380999671149,-0.374785671735014,"No",1,"Q86TJ2",0.547683315829691,-0.204819340338133,-0.329908833148469,"No",0
"Q12926",0.68,0.0416017723958397,0.807146809824425,-0.375799246544749,-0.374785671735014,"No",1,"Q5T5M9",0.827220543804731,-0.339360905877765,-0.374785671735014,"No",0
"Q9HBH5",0.68,0.207061222916963,-1.02881829228112,-0.440267080032489,-0.240155155975378,"No",1,"Q9H765",-0.899523301612798,-0.574808645572121,-0.329908833148469,"No",0
"Q9Y606",0.68,0.0594429801871905,-0.0122851716279578,-0.185198695363603,0.25349006847662,"No",1,"Q00889",-0.0441712135997518,-0.162775101106998,0.208613229890075,"No",0
"P05091",0.679,0.309356008602969,-1.44679135334774,0.0670667400232075,-0.150401478802288,"No",1,"Q9NS86",-1.21793008922987,-0.120730861875863,-0.240155155975378,"No",0
"Q969P5",0.679,0.070536973442761,0.343038626537697,-0.387011043673051,-0.329908833148469,"No",1,"Q969T3",0.392333155918033,-0.336557956595689,-0.329908833148469,"No",0
"P62753",0.678,0.0497610929140993,0.81404166203345,-0.684123667573073,-0.374785671735014,"Yes",1,"Q9Y5K8",0.764597347200558,-0.689729566137224,-0.374785671735014,"Yes",0
"Q8NEB9",0.678,0.253861556353032,-0.535966291353423,1.10415797439121,-0.329908833148469,"Yes",1,"Q9NXF1",-0.315573801416344,1.22188184423838,-0.374785671735014,"Yes",0
"P29622",0.677,0.161492422565,-0.813036704004485,-0.185198695363603,-0.150401478802288,"No",1,"Q6PIY5",-0.731632317748929,-0.148760354696619,-0.285031994561924,"No",0
"Q9H267",0.676,0.28562348281799,-1.16289744459452,0.347361668230775,-0.150401478802288,"No",1,"Q5SRH9",-0.911243527938081,0.336149871102472,-0.285031994561924,"No",0
"P62913",0.674,0.0658934033414785,0.0505082492988637,-0.883133066600445,-0.374785671735014,"Yes",1,"Q9Y248",-0.0123962091655904,-0.863512421625916,-0.374785671735014,"Yes",0
"Q8N142",0.674,0.292543843306525,-1.24378020425217,-0.101110216901333,-0.150401478802288,"No",1,"P09914",-1.06554186147617,-0.0422482819777437,-0.374785671735014,"No",0
"Q8NEZ2",0.674,0.0485307695468918,1.17768911863306,-0.269287173825873,-0.150401478802288,"No",1,"Q6U7Q0",1.18972622103951,-0.255272427415495,-0.195278317388833,"No",0
"Q9H6V9",0.674,0.260179731596071,-1.1000575366891,-0.471099522135322,-0.195278317388833,"No",1,"Q8IY45",-1.11429351891713,-0.658897124034392,-0.374785671735014,"No",0
"Q9Y3F4",0.674,0.160519577400523,-0.854942019291358,-0.40102579008343,-0.374785671735014,"Yes",1,"P61421",-1.01543712265643,-0.398222840801354,-0.374785671735014,"Yes",0
"P20839",0.674,0.321352015295107,-1.23569955038157,0.0586578921769805,-0.374785671735014,"No",1,"Q8N1E6",-1.06002545922751,-0.210425238902284,-0.374785671735014,"No",0
"Q2KHT3",0.674,0.39161624123493,0.345069456346944,1.56944755521577,-0.060647801629197,"No",1,"O95466",0.667226758175031,1.70118617147332,-0.240155155975378,"No",0
"Q96CX2",0.674,0.0145924574770325,0.836476994267623,-0.471099522135322,-0.374785671735014,"No",1,"Q9Y3S2",0.832411690063534,-0.4851142685457,-0.374785671735014,"No",0
"Q49AN0",0.673,0.240105587674931,-0.450963799806871,0.280090885460959,-0.374785671735014,"No",1,"Q7Z5L7",-0.600246059627665,0.336149871102472,-0.195278317388833,"No",0
"Q8TDY2",0.673,0.90583931124604,1.17924185023624,3.08584311681871,0.073982714130439,"No",1,"Q8IWJ2",1.99055215244692,3.33810855220552,0.388120584236256,"No",0
"Q92979",0.673,0.0945712392618415,-0.395775055534808,-0.698138413983451,-0.195278317388833,"No",1,"Q8WV22",-0.324073163290443,-0.636473529777786,-0.195278317388833,"No",0
"P49915",0.672,0.192485932007325,-1.19090625575616,0.560385813668526,-0.329908833148469,"No",1,"Q9C0D3",-1.31174533342567,0.703336227054385,-0.374785671735014,"No",0
"Q96JG6",0.672,0.174261231517777,0.105141838836042,1.31998506911103,-0.329908833148469,"No",1,"Q96A65",-0.00189062618554823,1.34801456193179,-0.195278317388833,"No",0
"Q16698",0.672,0.166709815359752,-0.356934447164564,-0.443070029314565,-0.105524640215742,"No",1,"Q5T9G4",-0.25961860237745,-0.429055282904186,-0.240155155975378,"No",0
"P06748",0.671,0.0708441886076534,1.56024889077261,-0.557990949879667,-0.374785671735014,"Yes",1,"Q9ULR0",1.62644949923332,-0.583217493418348,-0.374785671735014,"Yes",0
"P22570",0.671,0.160019286903583,-0.939237205925713,-0.00580994131075997,-0.374785671735014,"Yes",1,"Q9UI12",-0.780796824072643,-0.0282335355673653,-0.374785671735014,"Yes",0
"P50749",0.671,0.0392415814811,1.28632175229655,-0.468296572853246,-0.374785671735014,"No",1,"Q8WXF8",1.32556333377765,-0.468296572853246,-0.374785671735014,"No",0
"Q13228",0.671,0.842924891263691,-1.86910526809043,-0.0590659776701977,-0.150401478802288,"No",1,"O95522",-1.05717949144098,-0.0282335355673653,0.073982714130439,"No",0
"O95747",0.67,0.079280836832104,-0.174764751505476,0.0950962328439642,-0.329908833148469,"No",1,"Q9BZZ5",-0.239578420782681,0.0866873849977372,-0.374785671735014,"No",0
"P41240",0.67,0.234594041412372,-1.06959765063905,-0.120730861875863,-0.240155155975378,"No",1,"Q96IG2",-0.881530881496767,-0.159972151824922,-0.374785671735014,"No",0
"Q13007",0.67,0.0464419072039935,0.202837490022741,-0.804650486702327,-0.240155155975378,"No",1,"Q9Y6G5",0.247905731056735,-0.815862283830629,-0.240155155975378,"No",0
"Q9BUE6",0.67,0.0364389169767499,0.453031167538301,-1.02047758142215,-0.329908833148469,"No",1,"Q96HQ2",0.452826228827192,-1.05691592208914,-0.329908833148469,"No",0
"P15289",0.669,0.884355099976701,-1.75264998772285,0.0390372472024508,-0.374785671735014,"No",1,"Q7Z7L7",-1.2476149286058,0.76500111126005,-0.374785671735014,"No",0
"Q9P2D3",0.668,1.46514569334654,-1.1824422829238,4.4228499243688,-0.329908833148469,"No",1,"Q7Z745",-1.21352584021815,3.06061657328003,0.208613229890075,"No",0
"Q9NYT0",0.668,0.0487878541837292,-0.752582201694273,-0.392616942237203,-0.240155155975378,"No",1,"Q9P2M1",-0.743444959991987,-0.409434637929657,-0.285031994561924,"No",0
"Q14397",0.667,0.658078857007153,-1.67472587398835,0.36978526248738,-0.374785671735014,"No",1,"Q6WRX3",-1.16504643094664,0.74538046628552,-0.195278317388833,"No",0
"Q5HYK3",0.667,0.177228300486324,-0.231079382332967,-0.46549362357117,-0.060647801629197,"No",1,"Q49AM1",-0.176612962996547,-0.302922565210781,-0.105524640215742,"No",0
"Q16654",0.667,0.0576622847272417,-0.693026419195265,-0.230045883876814,-0.329908833148469,"No",1,"Q6ZQY2",-0.670919097529181,-0.283301920236252,-0.329908833148469,"No",0
"P07195",0.666,0.244527258956765,-1.09793777488245,-0.445872978596641,-0.329908833148469,"No",1,"Q9NUQ9",-0.859203618835193,-0.473902471417397,-0.374785671735014,"No",0
"Q8N9I9",0.666,0.0609155288319334,0.184920873821453,-0.409434637929657,-0.374785671735014,"No",1,"Q9H6J7",0.226145033428831,-0.454281826442868,-0.374785671735014,"No",0
"Q9BTT6",0.666,0.0911528392342857,-0.283658079247586,0.0866873849977372,-0.329908833148469,"No",1,"Q15173",-0.259835758437724,0.0110077543816941,-0.285031994561924,"No",0
"P01236",0.666,0.0431199856477667,-0.0357477550674818,-0.745788551778737,-0.285031994561924,"No",1,"Q9HAT0",-0.0261761768413644,-0.787832791009873,-0.285031994561924,"No",0
"Q92888",0.665,0.370650688645216,0.503649493636102,1.1742317064431,-0.060647801629197,"No",1,"Q8TCG1",0.144565602716633,1.15461106146857,0.0291058755438937,"No",0
"P21266",0.664,0.0498529754153807,-0.858232769314439,-0.751394450342889,-0.329908833148469,"No",1,"A9UHW6",-0.907371455048447,-0.759803298189116,-0.329908833148469,"No",0
"Q7Z624",0.664,0.103663425504519,-0.590110127696692,-0.476705420699473,-0.285031994561924,"No",1,"C9JJ37",-0.563897652123975,-0.566399797725894,-0.329908833148469,"No",0
"Q9NV35",0.664,0.00319126973413393,-0.658602153419698,-0.922374356549505,-0.374785671735014,"No",1,"P60604",-0.657076480506485,-0.919571407267429,-0.374785671735014,"No",0
"P09972",0.663,0.560041021298925,-1.60616810190887,-0.36178450013437,-0.329908833148469,"No",1,"Q8TCD6",-1.16482403693714,-0.706547261829678,-0.329908833148469,"No",0
"P13284",0.663,0.0310229551979362,0.287430853100477,-0.681320718290997,-0.240155155975378,"No",1,"P09326",0.311461126507091,-0.700941363265527,-0.240155155975378,"No",0
"P68371",0.663,0.715761158570544,-1.54816660492433,-0.134745608286241,-0.195278317388833,"No",1,"Q9NXR7",-0.877427710128388,-0.308528463774933,-0.374785671735014,"No",0
"Q96RQ9",0.663,0.0635534663186275,-0.723824837955674,0.207214204126991,-0.329908833148469,"No",1,"Q8N584",-0.727545338197661,0.252061392640202,-0.374785671735014,"No",0
"O94804",0.663,0.372439305702293,0.869343729028845,1.33119686623934,-0.195278317388833,"No",1,"Q8IVF7",0.58969277278653,1.49937382316388,-0.374785671735014,"No",0
"P15531",0.662,0.050069994789915,-0.678941804791111,-0.956009747934413,-0.329908833148469,"No",1,"Q86WC6",-0.65745581777567,-0.950403849370262,-0.285031994561924,"No",0
"O75629",0.662,0.0196623052593926,-0.277476551066983,-0.765409196753267,-0.374785671735014,"No",1,"Q92520",-0.276197278266912,-0.745788551778737,-0.374785671735014,"No",0
"O00308",0.661,0.114980471232368,0.0690904957027396,1.05650783659592,-0.329908833148469,"No",1,"Q6NUP7",0.183763073256035,1.06491668444215,-0.329908833148469,"No",0
"P25685",0.661,0.108892165844228,0.42955418136515,-0.429055282904186,-0.374785671735014,"No",1,"Q96EQ0",0.388621947127286,-0.529961457058911,-0.374785671735014,"No",0
"P38405",0.661,0.281180723601182,-0.75037715777474,-0.314134362339084,-0.0157709630426516,"No",1,"O95521",-0.654995887368525,-0.0534600791060464,0.0291058755438937,"No",0
"Q93096",0.661,0.0392924286152025,-0.468002756364905,-0.897147813010824,-0.374785671735014,"No",1,"P62253",-0.5063848644933,-0.905556660857051,-0.374785671735014,"No",0
"Q96EY9",0.66,0.0996871573428364,-0.529938548410812,-0.398222840801354,-0.374785671735014,"No",1,"Q8WWX0",-0.465743215609474,-0.459887725007019,-0.329908833148469,"No",0
"Q9NRA1",0.659,0.0448274478286847,0.670247968944837,-0.415040536493808,-0.285031994561924,"No",1,"Q9GZV1",0.685797310612847,-0.372996297262673,-0.285031994561924,"No",0
"Q9Y466",0.659,0.0982500790421885,0.273638684973777,-0.302922565210781,-0.374785671735014,"No",1,"Q86UN3",0.268268833822875,-0.204819340338133,-0.374785671735014,"No",0
"P63151",0.659,0.0859182225578057,-0.820379024340816,-0.12913970972209,-0.374785671735014,"No",1,"Q9NWX5",-0.812829213500991,-0.202016391056057,-0.329908833148469,"No",0
"Q9NS23",0.659,0.0898542289778308,0.50930247947311,-0.417843485775884,-0.329908833148469,"No",1,"Q8NAA5",0.513552173474926,-0.417843485775884,-0.240155155975378,"No",0
"P11309",0.658,0.0586736750636023,-0.700096332959224,-0.50473491352023,-0.329908833148469,"No",1,"P42126",-0.678232435367032,-0.535567355623062,-0.285031994561924,"No",0
"Q9NQ89",0.658,0.148981585089106,-0.0301501719280258,0.165169964895856,-0.285031994561924,"No",1,"Q96JB5",-0.0897922362427981,0.0362342979203751,-0.329908833148469,"No",0
"Q6UXS9",0.658,0.27344499362208,0.0283990057748076,-0.426252333622111,-0.374785671735014,"NT",1,"P23610",-0.227896452018258,-0.342163855159841,-0.329908833148469,"NT",0
"Q8IUF8",0.657,0.109083270800697,-0.587928579847856,-0.0786866226447274,-0.105524640215742,"No",1,"Q5MNV8",-0.485111230640559,-0.115124963311711,-0.105524640215742,"No",0
"O43866",0.655,0.165841118325531,-0.702265070145906,-0.409434637929657,-0.240155155975378,"No",1,"Q86YB7",-0.743778426253636,-0.563596848443819,-0.285031994561924,"No",0
"P24593",0.655,0.0277763901905281,1.51212587041625,-0.619655834085332,-0.374785671735014,"No",1,"Q9BTT0",1.48671281359166,-0.630867631213635,-0.374785671735014,"No",0
"P39905",0.655,0.0847143738693915,2.26001373119786,-0.790635740291948,-0.195278317388833,"No",1,"Q9BRQ6",2.28525727065049,-0.723364957522132,-0.150401478802288,"No",0
"Q99836",0.655,0.162124441893116,-0.0999599044860399,-0.552385051315516,-0.105524640215742,"No",1,"Q5VY80",-0.0319224712385246,-0.6925325154193,-0.060647801629197,"No",0
"O43240",0.654,0.108577342756149,-0.527317225848424,-0.60844403695703,-0.240155155975378,"No",1,"P54107",-0.590938780594302,-0.684123667573073,-0.285031994561924,"No",0
"Q155Q3",0.654,0.199054732060893,1.65473992966787,0.532356320847769,-0.329908833148469,"No",1,"Q567U6",1.67065746255201,0.386602958179834,-0.195278317388833,"No",0
"Q96Q07",0.654,0.228996609649739,-0.552758713020826,0.333346921820396,-0.374785671735014,"No",1,"Q9H9A6",-0.692153492330959,0.30531742899964,-0.195278317388833,"No",0
"O00194",0.653,0.0402986526901879,-0.229597639806729,-0.771015095317419,-0.329908833148469,"No",1,"Q8WUY1",-0.258551550438205,-0.799044588138175,-0.329908833148469,"No",0
"P31937",0.653,0.134855508763678,-0.629972336808525,-0.440267080032489,-0.285031994561924,"No",1,"A6NM36",-0.652467735169206,-0.538370304905138,-0.374785671735014,"No",0
"P61604",0.653,0.0757247380226478,0.356376668356043,-1.0961572120382,-0.374785671735014,"Yes",1,"P62987",0.33580422887148,-1.02328053070423,-0.374785671735014,"Yes",0
"P10145",0.652,0.0897222025557717,1.13495394440039,-1.10456605988442,-0.374785671735014,"No",1,"Q8N3H0",1.13271958514077,-1.014871682858,-0.374785671735014,"No",0
"Q07343",0.652,0.0949029675756671,0.990400131245471,0.68091263279778,-0.285031994561924,"No",1,"Q9Y3M9",1.07548159339877,0.722956872028915,-0.285031994561924,"No",0
"O15144",0.651,0.0742294690461521,-0.537055630341337,-0.541173254187213,-0.374785671735014,"No",1,"Q15006",-0.610807276782434,-0.54958210203344,-0.374785671735014,"No",0
"P22748",0.651,0.297466990947778,-0.467311173948639,-0.507537862802305,0.073982714130439,"No",1,"O75521",-0.33489530255968,-0.2776960216721,-0.060647801629197,"No",0
"Q96C86",0.651,0.0960175173050391,0.00267377480863731,-0.437464130750414,-0.060647801629197,"No",1,"Q9BYS8",0.0143879159117808,-0.342163855159841,-0.060647801629197,"No",0
"Q9H0S4",0.651,0.0705135655965482,-0.574756655519621,-0.106716115465484,-0.374785671735014,"Yes",1,"Q13685",-0.613582362856254,-0.165578050389073,-0.374785671735014,"Yes",0
"Q9P258",0.651,0.165209288948775,-0.708159644245921,0.0810814864335859,-0.374785671735014,"No",1,"Q7Z6M2",-0.683401251587397,0.173578812742083,-0.240155155975378,"No",0
"P55055",0.65,0.107308382446116,0.377223051488039,-0.0927013690551058,-0.374785671735014,"No",1,"Q8NA42",0.336093398868722,-0.0506571298239707,-0.285031994561924,"No",0
"Q9NRN9",0.65,0.087548279042375,-0.953085786664467,-0.7962416388561,-0.329908833148469,"No",1,"Q96DC9",-0.925874711748573,-0.726167906804208,-0.285031994561924,"No",0
"Q96AQ7",0.65,0.065956080762706,1.57619810340538,-0.714956109675905,-0.150401478802288,"No",1,"Q9Y676",1.61094856697669,-0.658897124034392,-0.150401478802288,"No",0
"Q06278",0.649,0.329544532956152,-1.76914935295772,2.36828810060733,0.0291058755438937,"No",1,"O15067",-2.0105024825484,2.36828810060733,0.25349006847662,"No",0
"Q07960",0.649,0.0777247157257407,-0.597043345934317,-0.151563303978695,-0.285031994561924,"No",1,"A6NGH8",-0.647801636406893,-0.210425238902284,-0.285031994561924,"No",0
